,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1,tweet_2,tweet_1,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,actor_1_name,movie_title,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,plot_keywords,budget,title_year,actor_2_facebook_likes,Action,Adventure,Fantasy,Sci.Fi,Thriller,Romance,Animation,Comedy,Family,Musical,Mystery,Western,Drama,History,Sport,Crime,Horror,War,Biography,Music,Documentary,Film.Noir,assassin,spy,scientist,vampire,vomiting,king,hospital,writer,student,future,fight,teenager,president,sex,terrorist,train,best.friend,college,serial.killer,hotel,christmas,secret,female.protagonist,battle,box.office.flop,rescue,cia,detective,lawyer,escape,party,wedding,island,marriage,dog,friendship,drugs,money,revenge,prison,school,boy,fbi,alien,high.school,new.york.city,police,death,murder,friend,love,profit,gross1,pc,actor1_age,actor1_awards,director_awards,director_name,actor2_awards,actor1_publicity,actor2_publicity,director_publicity
1034,1034,1034,1034,3.7495041319999998,1.41015625,260,132,241,151,Paul Anderson,27000,1865774,Tom Hardy,Legendí??æ,27659,Tara Fitzgerald,2,"c(""1960s"", ""based on a true story"", ""gangster"", ""identical twins"", ""murder"")",30000000,2015,154,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.937807533,1365.9334,0,40,76.0,234.1,Brian Helgeland,474.3875,52,12,0
1035,1035,1035,1035,0.36,1.265625,231,90,160,852,Joel David Moore,963,18860403,Chris Zylka,Shark Night 3Dí??æ,4952,Katharine McPhee,0,"c(""lake"", ""louisiana"", ""redneck"", ""shark"", ""vacation"")",25000000,2011,936,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.24558388,4342.8565,0,32,1.0,1.0,David R. Ellis,8.0,1,5,0
1036,1036,1036,1036,0.025069444,0.099619141,99,145,317,70,Devon Murray,876,13038660,Emily Watson,Angela's Ashesí??æ,1282,Pauline McLynn,1,"c(""drink"", ""ira"", ""irish"", ""limerick"", ""prejudice"")",25000000,1999,219,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4784536,3610.9085,0,50,70.96666667,123.2,Alan Parker,0.0,42,1,8
1037,1037,1037,1037,18.34694444,0.5377777779999999,159,110,425,148,Chi McBride,3000,28831145,Jennifer Garner,Draft Dayí??æ,3757,Patrick St. Esprit,1,"c(""cleveland browns"", ""head coach"", ""linebacker"", ""nfl"", ""team owner"")",25000000,2014,466,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1532458,5369.4641,0,45,110.8,62.0,Ivan Reitman,7.0,225,1,7
1038,1038,1038,1038,2.815785698,0.017376033,119,107,308,872,Michael Angarano,13000,11008432,Heath Ledger,Lords of Dogtowní??æ,16651,Rebecca De Mornay,0,"c(""1970s"", ""skateboarder"", ""skateboarding"", ""surf"", ""swimming pool"")",25000000,2005,947,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.55966272,3317.8957,0,38,33.0,24.0,Catherine Hardwicke,9.0,242,0,3
1039,1039,1039,1039,0.0,1.41015625,317,140,149,581,Frank Grillo,27000,13651662,Tom Hardy,Warriorí??æ,29692,Kevin Dunn,1,"c(""alcoholic"", ""mixed martial arts"", ""return home"", ""tournament"", ""underdog"")",25000000,2011,798,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.45393352,3694.8156,0,40,23.0,13.0,Gavin O'Connor,1.0,52,2,0
1040,1040,1040,1040,0.38027777799999996,2.0164,44,133,277,8000,Liam Neeson,25000,11030963,Alan Rickman,Michael Collinsí??æ,48482,Julia Roberts,2,"c(""ireland"", ""irish"", ""irish civil war"", ""irish free state"", ""sinn fein"")",28000000,1996,14000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.606037036,3321.2894,0,71,48.47272727,162.2,Neil Jordan,57.94,7,153,13
1041,1041,1041,1041,1.951259766,0.299175849,143,112,108,2000,Channing Tatum,23000,10911750,Joseph Gordon-Levitt,Stop-Lossí??æ,43560,Abbie Cornish,2,"c(""friendship"", ""honor"", ""iraq war"", ""soldier"", ""texas"")",25000000,2008,17000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.56353,3303.2938,0,36,48.0,45.0,Kimberly Peirce,43.0,37,70,12
1042,1042,1042,1042,0.162433425,2.0284664830000003,72,99,79,956,Zooey Deschanel,16000,10719367,Charlie Hunnam,Abandoní??æ,28987,Tony Goldwyn,3,"c(""college"", ""detective"", ""disappearance"", ""police detective"", ""thesis"")",25000000,2002,11000,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.57122532,3274.0444,0,37,12.0,65.4,Stephen Gaghan,3.0,39,165,4
1043,1043,1043,1043,0.8281,0.10027777800000001,70,100,57,92,Tom Amandes,181,10114315,John Doe,Brokedown Palaceí??æ,582,Daniel Lapaine,0,"c(""bangkok"", ""friend"", ""lawyer"", ""smuggling"", ""thailand"")",25000000,1999,151,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5954274,3180.3011,0,55,13.0,3.0,Jonathan Kaplan,5.0,0,0,2
1044,1044,1044,1044,21.04515625,2.803148094,20,105,121,354,Jane Krakowski,3000,10070000,Brendan Fraser,Mrs. Winterbourneí??æ,5023,Cathryn de Prume,3,"c(""love"", ""train"", ""train wreck"", ""twin brother"", ""two word title"")",25000000,1996,624,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.5972,3173.3263,0,49,1.0,16.1,Richard Benjamin,23.0,76,22,2
1045,1045,1045,1045,0.934444444,8.33765625,142,116,529,174,Christopher Evan Welch,442,7156933,Hope Davis,The Hoaxí??æ,1134,James Biberi,0,"c(""book"", ""fabrication"", ""fake"", ""hoax"", ""manuscript"")",25000000,2006,252,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.71372268,2675.2445,0,53,24.2,0.0,Lasse HallstrÃ¶m,2.0,3,1,0
1046,1046,1046,1046,0.690284028,0.28444444399999996,355,111,214,3000,Charlize Theron,10000,56692,Viggo Mortensen,The Roadí??æ,23566,Robert Duvall,2,"c(""apocalypse"", ""boy"", ""food"", ""pistol"", ""survival"")",25000000,2009,9000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.99773232,238.1008,0,59,180.7,12.0,John Hillcoat,333.95,83,417,0
1047,1047,1047,1047,0.5496949289999999,0.09,60,104,54,919,Lori Petty,6000,4064333,Naomi Watts,Tank Girlí??æ,9662,Jeff Kober,0,"c(""2030s"", ""21st century"", ""desert"", ""jet"", ""tank"")",25000000,1995,923,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.83742668,2016.0191,0,49,100.425,2.0,Rachel Talalay,14.0,194,7,6
1048,1048,1048,1048,0.800030864,7.513472577000001,143,92,892,492,Udo Kier,783,1550000,Meat Loaf,BloodRayneí??æ,2930,Michael Parí??©,2,"c(""escape"", ""half human"", ""king"", ""vampire"", ""vampire hunter"")",25000000,2005,595,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.938,1244.99,0,70,1.0,1.0,Uwe Boll,4.0,38,28,27
1049,1049,1049,1049,1.96,2.040816327,97,107,460,490,Alison Lohman,14000,871527,Colin Firth,Where the Truth Liesí??æ,16090,Rachel Blanchard,2,"c(""breasts"", ""death"", ""female rear nudity"", ""lesbian cunnilingus"", ""rear entry sex"")",25000000,2005,1000,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.96513892,933.5561,0,57,45.01578947,320.9,Atom Egoyan,15.0,137,58,31
1050,1050,1050,1050,4.271111111000001,4.529520617,28,117,162,745,Monica Potter,2000,777423,Billy Burke,Without Limitsí??æ,4351,Billy Crudup,0,"c(""car crash"", ""coach"", ""death"", ""oregon"", ""university of oregon"")",25000000,1998,878,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.96890308,881.7159,0,51,1.0,64.5,Robert Towne,19.4,5,40,4
1051,1051,1051,1051,2.166416016,4.880082645,124,131,911,232,Sean Buchanan,5000,85433,Jim Sturgess,The Best Offerí??æ,5954,Liya Kebede,2,"c(""antique"", ""art"", ""heiress"", ""older man younger woman relationship"", ""plot twist"")",13500000,2013,234,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.99367163,292.2892,0,39,10.0,203.48,Giuseppe Tornatore,0.0,12,0,2
1052,1052,1052,1052,0.40640625,0.676049383,49,117,138,416,Bai Ling,908,134904,Scout Taylor-Compton,Love Ranchí??æ,3204,Gil Birmingham,9,"c(""argentine"", ""brothel"", ""cancer"", ""female full frontal nudity"", ""fight"")",25000000,2010,581,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.99460384,367.2928,0,28,6.0,85.6,Taylor Hackford,23.5,4,0,6
1053,1053,1053,1053,24.15871442,3.24,51,119,350,418,Peter Capaldi,18000,34700000,Keanu Reeves,Dangerous Liaisonsí??æ,35501,Swoosie Kurtz,2,"c(""catholic"", ""corruption"", ""emotional abuse"", ""france"", ""seduction"")",14000000,1988,17000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.478571429,5890.6706,0,53,53.0,73.35,Stephen Frears,125.9,308,9,8
1054,1054,1054,1054,0.0,0.330915468,252,137,179,4000,Viggo Mortensen,17000,717753,Kristen Stewart,On the Roadí??æ,33747,Kirsten Dunst,4,"c(""benzedrine"", ""cactus"", ""drugs"", ""poem"", ""year 1949"")",25000000,2012,10000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.97128988,847.203,0,27,78.0,287.4,Walter Salles,208.7,814,83,5
1055,1055,1055,1055,3.0625,25.0,106,119,12000,643,Nichelle Nichols,12000,109713132,Leonard Nimoy,Star Trek IV: The Voyage Homeí??æ,15449,Walter Koenig,5,"c(""alien probe"", ""humpback whales"", ""probe"", ""time travel"", ""whale"")",25000000,1986,664,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.38852528,10474.4037,1,86,19.0,19.0,Leonard Nimoy,1.0,140,42,140
1056,1056,1056,1056,8.659452717,0.419223549,285,139,13000,461,Burt Young,13000,70269171,Sylvester Stallone,Rocky Balboaí??æ,15111,Mike Tyson,0,"c(""boxing"", ""fight"", ""heavyweight champion"", ""restaurant"", ""retired boxer"")",24000000,2006,683,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.927882125,8382.6709,1,71,190.5625,190.5625,Sylvester Stallone,18.6,199,10,199
1057,1057,1057,1057,1.02515625,2.4025,123,98,149,439,Noah Emmerich,20000,1512815,Natalie Portman,Jane Got a Guní??æ,21414,Boyd Holbrook,0,"c(""brothel"", ""death of husband"", ""ex lover"", ""haunted by the past"", ""redemption"")",25000000,2016,617,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9394874,1229.9654,0,36,505.6318182,13.0,Gavin O'Connor,7.0,615,0,0
1058,1058,1058,1058,1.99515625,12.93601111,52,106,167,676,Regina Hall,966,65182182,Romany Malco,Think Like a Man Tooí??æ,4830,David Walton,8,"c(""african american"", ""imperative in title"", ""las vegas nevada"", ""nevada"", ""wedding"")",24000000,2014,807,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.71592425,8073.5483,0,49,5.0,6.0,Tim Story,7.0,1,8,1
1059,1059,1059,1059,5.261289063,0.171632653,60,107,71,304,Chris Penn,967,80000000,Dianne Wiest,Footlooseí??æ,1962,Lori Singer,0,"c(""church"", ""cowboy boots"", ""dancing"", ""high school dance"", ""teenager"")",8200000,1984,455,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.756097561,8944.2719,1,69,1.0,29.8,Herbert Ross,14.0,0,6,2
1060,1060,1060,1060,1.299177812,6.912801906,123,88,480,497,Leah Remini,8000,74608545,Will Ferrell,Old Schoolí??æ,10325,Patrick Fischler,4,"c(""college"", ""fraternity"", ""friend"", ""house"", ""party"")",24000000,2003,909,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.108689375,8637.6238,1,50,20.0,12.0,Todd Phillips,0.0,110,48,6
1061,1061,1061,1061,0.053669444000000004,0.016530612,106,115,597,597,Jim Belushi,893,32662299,Minnie Driver,Return to Meí??æ,3946,Bonnie Hunt,1,"c(""heart"", ""italian restaurant"", ""restaurant"", ""transplant"", ""waitress"")",24000000,2000,854,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.360929125,5715.094,0,47,49.7,9.0,Bonnie Hunt,5.0,85,21,6
1062,1062,1062,1062,0.0044444440000000005,9.570377626,156,110,119,265,Pruitt Taylor Vince,11000,25167270,Morgan Freeman,Nurse Bettyí??æ,12254,Kathleen Wilhoite,4,"c(""hospital"", ""kansas city"", ""obsession"", ""salesman"", ""soap opera"")",24000000,2000,592,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04863625,5016.6991,0,80,234.975,25.0,Neil LaBute,8.0,89,0,13
1063,1063,1063,1063,1.060841478,2.155696886,271,94,293,939,Jeff Bridges,18000,32416109,Kevin Spacey,The Men Who Stare at Goatsí??æ,32474,Stephen Root,0,"c(""first person narration"", ""general"", ""hampster"", ""reference to loch ness monster"", ""reporter"")",25000000,2009,12000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29664436,5693.5146,0,58,290.9,72.55,Grant Heslov,112.166666667,177,85,3
1064,1064,1064,1064,1.412419062,0.5625,133,127,446,898,Clea DuVall,11000,28871190,Angelina Jolie Pitt,"Girl, Interruptedí??æ",13433,Vanessa Redgrave,0,"c(""1960s"", ""father daughter incest"", ""mental hospital"", ""suicide"", ""suicide attempt"")",24000000,1999,1000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20296625,5373.1918,0,42,50.06666667,5.0,James Mangold,1.0,1240,5,7
1065,1065,1065,1065,9.586110644,2.7225,84,95,126,886,Gary Cole,2000,16964743,Topher Grace,Win a Date with Tad Hamilton!í??æ,4681,Nathan Lane,1,"c(""best friend"", ""contest"", ""date"", ""small town"", ""west virginia"")",24000000,2004,989,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.293135708,4118.8279,0,39,14.0,8.0,Robert Luketic,12.0,25,16,0
1066,1066,1066,1066,0.390625,4.41,365,88,192,847,Kelly Brook,3000,25003072,Adam Scott,Piranha 3Dí??æ,5737,Jessica Szohr,0,"c(""bloody water"", ""boat"", ""party"", ""piranha"", ""spring break"")",24000000,2010,859,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041794667,5000.3072,0,44,8.0,16.0,Alexandre Aja,4.0,8,125,8
1067,1067,1067,1067,32.41145662,2.155696886,113,118,18000,286,Bob Hoskins,18000,6144806,Kevin Spacey,Beyond the Seaí??æ,23689,Brenda Blethyn,1,"c(""bobby darin"", ""career"", ""love"", ""marriage"", ""sandra dee"")",23000000,2004,5000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.732834522,2478.8719,0,58,268.2,268.2,Kevin Spacey,139.138461538,177,33,177
1068,1068,1068,1068,11.78517691,0.855625,196,98,88,706,Tom Berenger,12000,23225911,Dwayne Johnson,Fasterí??æ,14699,Mike Epps,1,"c(""gun"", ""prison"", ""reference to god"", ""reference to jesus christ"", ""vengeance"")",24000000,2010,854,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.032253708,4819.3268,0,45,22.0,4.0,George Tillman Jr.,37.4,156,18,0
1069,1069,1069,1069,17.71006944,1.7839559759999999,212,119,6000,422,Blythe Danner,23000,4710455,Christian Bale,Howl's Moving Castleí??æ,24263,Jean Simmons,0,"c(""anime"", ""castle"", ""demon"", ""steampunk"", ""witch"")",24000000,2004,713,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.803731042,2170.3583,0,43,15.0,236.4,Hayao Miyazaki,17.0,151,11,20
1070,1070,1070,1070,0.624538966,0.030625,108,90,153,427,Clint Howard,11000,161487252,Adam Sandler,The Waterboyí??æ,13823,Peter Dante,0,"c(""coach"", ""college"", ""college football"", ""domineering mother"", ""football"")",20000000,1998,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.074362599999999,12707.7635,1,51,35.0,0.0,Frank Coraci,5.0,93,15,1
1071,1071,1071,1071,2.25,4.41,223,127,883,441,Kenny Baker,11000,290158751,Harrison Ford,Star Wars: Episode V - The Empire Strikes Backí??æ,12643,Anthony Daniels,0,"c(""duel"", ""famous twist"", ""rebel"", ""rescue"", ""snowy landscape"")",18000000,1980,504,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.11993061,17034.0468,1,75,19.0,5.0,Irvin Kershner,47.3,542,32,6
1072,1072,1072,1072,3.24,4.84889297,43,85,119,144,Priscilla Presley,3000,86930411,George Kennedy,The Naked Gun 2í??_: The Smell of Fearí??æ,3847,O.J. Simpson,6,"c(""american president"", ""evil industrialist"", ""ex girlfriend"", ""political leader"", ""president"")",23000000,1991,348,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.779583087,9323.6479,1,92,33.8,14.0,David Zucker,1.0,18,73,0
1073,1073,1073,1073,1.7777777780000001,0.01,211,98,70,591,Brendan Fehr,1000,53302314,Daniel Roebuck,Final Destinationí??æ,3345,Kerr Smith,1,"c(""dead teenager"", ""death"", ""explosion"", ""premonition"", ""teenager"")",23000000,2000,847,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.317491913,7300.8434,0,54,0.0,10.0,James Wong,9.0,2,18,5
1074,1074,1074,1074,0.0625,2.7878879710000004,214,112,123,787,Radha Mitchell,14000,39235088,Vin Diesel,Pitch Blackí??æ,16196,Cole Hauser,0,"c(""captain"", ""darkness"", ""eclipse"", ""space"", ""survival"")",23000000,2000,991,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7058733909999999,6263.7918,0,50,6.0,8.0,David Twohy,8.0,116,18,4
1075,1075,1075,1075,0.02204775,6.375625,92,97,956,99,Ellen Barkin,20000,27338033,Hugh Jackman,Someone Like You...í??æ,20798,Catherine Dent,3,"c(""apartment"", ""girl in panties"", ""roommate"", ""thong panties"", ""upskirt"")",23000000,2001,551,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18861013,5228.5785,0,49,24.0,2.0,Tony Goldwyn,35.8,204,40,12
